seller_id,uf,tot_orders,tot_items,tot_items_dist,receita,recencia,churn
06bb3a2fe5e7b7a845b13e8fb91bd944,MG,9,10,9,842.6,15,0
06e5eefc71ec47ae763c5c6f8db7064f,RS,22,22,11,4589.72,1,0
07017df32dc5f2f1d2801e579548d620,PB,7,8,2,797.4899999999999,239,1
070d165398b553f3b4b851c216b8a358,SP,5,6,3,515.94,15,0
0725b8c0f3f906e58f70cbe76b7c748c,SP,6,15,4,960.2900000000001,267,0
0747d5bb69f0586cc869d8af4c50f93e,RJ,10,11,9,250.00000000000003,211,1
0761743cbffb25d7148189e9f1a5f03a,SP,1,5,1,175.79999999999998,29,0
077c5fae4bea9500e3737b16f71b9d3a,SP,3,3,2,20.4,24,0
07a9bc7f61396b658ddf3ac534efe44c,SP,1,1,1,119.9,188,1
07bf9669d84d1f11be443a9dd938f698,SP,11,14,9,1044.0,88,0
080102cd0a76b09e0dcf55fcacc60e05,MG,18,18,10,811.4200000000001,2,0
080199a181c46c657dc5aa235411be3b,SP,24,24,18,4203.7599999999975,13,0
08061dc0fc165ed41288cc7acde738ee,SP,4,4,3,123.8,44,1
081acf3de680d554796c9cf041be7bc2,MG,1,1,1,399.5,34,0
082e0bf4cb865a6533b1e8e498cc0255,SP,4,10,7,753.1,23,0
08633c14ef2db992c11f840f04fad4cd,SP,3,3,2,226.70000000000002,11,0
0885aaf116795758dfeb5f1032487bcd,SP,1,1,1,124.9,17,0
0887a9f087bcd5d9f6642b52f897fc6c,SP,12,12,3,1642.0,148,1
08d0949a9a17c027262db1f3c450c26c,PR,1,1,1,46.9,132,0
08d2d642cf72b622b14dde1d2f5eb2f5,SP,16,20,7,908.9999999999999,25,1
091065b789659bc3cd9af9cb3a6253ff,RS,1,1,1,690.0,75,0
0936e1837d0c79253456bbb2ffaaef10,SP,1,2,1,38.9,263,1
093805f8f2aeb63881444571e1f48f30,SP,20,25,17,1171.39,23,0
09883d9ab71c8fe8a9bfc7fc3075b07e,SP,4,4,4,269.6,42,1
099095b050cfe8eb1ddff5317587e96e,SP,1,1,1,829.99,15,0
09f952a5f58d2285b0372551ae8f9b01,SP,6,7,4,1948.3500000000001,18,0
0ac4201fda2c68ebc0e47cb9423cf3c9,SP,5,5,3,557.96,41,0
0ad80de75c811326389cfb1daba7d45e,RJ,5,5,5,1219.5,27,0
0adac9fbd9a2b63cccaac4f8756c1ca8,SP,64,86,43,9527.389999999983,21,0
0ade5cc4a305ed7093a23f68ca47519c,PR,1,1,1,79.89,37,0
0aea4c6ae1505b3228ddf3dd7822ee5b,SP,2,2,2,476.97,48,0
0afccdb8a34ee5c79f7c06faf2b4d56e,MG,22,22,10,1105.7999999999997,3,0
0b09101900100c0e9d312861fad5a1b9,SP,1,1,1,153.75,338,1
0b18d63d0cd1d723567903fd34a07df2,SP,6,9,6,1086.46,122,0
0b35c634521043bf4b47e21547b99ab5,PR,3,5,5,1571.9,5,0
0b36063d5818f81ccb94b54adfaebbf5,SC,1,15,1,765.0,335,1
0b3f27369a4d8df98f7eb91077e438ac,SP,2,2,2,146.51,39,1
0b46f784306be7200ca1700aa55d819f,MG,1,1,1,19.9,287,1
0b90b6df587eb83608a64ea8b390cf07,PR,12,16,10,3676.54,9,0
0bae85eb84b9fb3bd773911e89288d54,SP,78,85,34,4484.149999999999,0,0
0bb27263628258b8111a0262769fa9db,SP,1,1,1,22.2,274,1
0bb738e4d789e63e2267697c42d35a2d,SP,15,16,4,1052.5,4,0
0be8ff43f22e456b4e0371b2245e4d01,SP,59,70,48,4027.200000000004,2,0
0bf0150d5b9d60d9cd2906003332f085,SP,29,46,12,4037.7000000000025,4,0
0bfd0b434243adc5c2e1aa6baf19c6aa,RJ,5,5,5,286.3,18,0
0c7533c71df861ec58ad7ff999ed0e8d,SP,30,35,18,1305.3999999999999,10,0
0c7f30ae9b147eca07affbef92832a6a,PR,5,5,4,479.5,258,1
0c8380b62e38e8a1e6adbeba7eb9688c,MG,149,181,68,14740.499999999969,32,0
0cbcee27c791afa0cdcb08587a2013a8,MG,16,17,8,2323.0,18,0
0d33a55da925bbf1ff02af5f6059fc7f,SP,3,3,1,32.7,34,0
0d4c8269e7f0401201794deef160edd6,SP,3,4,4,792.64,54,1
0d83f8e03188682112cc0d93523705cc,RS,2,3,2,251.76,14,0
0d85bbda9889ce1f7e63778d24f346eb,MG,45,47,15,3652.300000000003,37,0
0db783cfcd3b73998abc6e10e59a102f,SP,98,101,12,7209.599999999997,2,0
0dd184061fb0eaa7ca37932c68ab91c5,SP,2,2,2,199.0,18,0
0df3984f9dfb3d49ac6366acbd3bbb85,MG,38,38,17,5046.499999999998,20,0
0e44d110fa6a54e121cb2c095a77762f,SP,5,5,5,189.24,17,0
0e982cff76cc0579f632cea8a0e38c9d,SC,1,1,1,320.0,95,0
0ea22c1cfbdc755f86b9b54b39c16043,MG,170,197,119,8078.89999999997,0,0
0eaa7e33d73809f1f925f7d07c506cbd,SP,11,11,10,1228.0,28,0
0ebd97a106433a45a4aebe57c1799778,MG,17,17,7,1818.3000000000006,3,0
0ed6ce5d87fd9c69eaacaeb778d67235,SP,8,8,5,600.1999999999999,1,0
0ee4fb99ac55ffbbc98795aa01b7f8fa,SP,1,1,1,59.9,244,1
0ef83d7d83ed97cd2a0049ac8be5f88a,PR,10,12,3,939.5499999999998,13,0
0f519b0d2e5eb2227c93dd25038bfc01,SP,1,1,1,79.9,338,1
0f94588695d71662beec8d883ffacf09,SC,1,1,1,9.0,305,1
0ff83046c3fa22efee8ecf291888b191,RS,7,8,5,559.1999999999999,21,0
10076e5788b8ee532724bcd460baf762,SP,9,9,5,285.2,29,0
10089e9f2fd0c668a8fd4e52e1698888,SP,3,3,3,1139.9,47,1
1025f0e2d44d7041d6cf58b6550e0bfa,SP,233,407,56,33234.85000000018,1,0
1099a00e0ee3a50935e6c2447ca090c5,RJ,2,2,2,599.8,22,0
10ff823eda2b032e2c93d17a7d294736,SP,4,4,3,636.28,27,0
1127b7f2594683f2510f1c2c834a486b,SP,79,89,52,4368.480000000002,8,0
11305281b50fff20ae8bb473f8e11876,MG,18,21,15,4103.89,27,0
113e3a788b935f48aad63e1c41dac1bd,SP,17,22,14,371.3499999999999,0,0
116ccb1a1604bc88e4d234a8c23f33de,SP,17,23,12,466.50999999999993,12,0
119c7f1a00ef43fad0e57604e76a747c,SP,1,1,1,149.9,77,0
119d1aef1b4144adba89163f6cd9f5d4,SP,4,4,3,1094.0,44,1
11bfa66332777660bd0640ee84d47006,SP,23,30,17,1300.2699999999998,3,0
11d4c477d09821164bca4f70a2eae031,SP,3,4,2,83.04,125,1
11eac105f3f90a9b87b19c89d91e24f3,SP,5,5,4,802.89,172,1
1284de4ae8aa26997e748c851557cf0e,SP,3,3,3,1459.97,72,1
128639473a139ac0f3e5f5ade55873a5,PR,227,238,52,4847.85,0,0
128f9bfbe4c7d5185033914b1de3d39a,SP,7,7,4,859.0,12,0
12a8eb0f8d1cd3270695bf2a99f55966,SP,2,2,2,397.0,18,1
12b9676b00f60f3b700e83af21824c0e,RS,93,93,28,18305.0,1,0
12c2ed9cded6138cf0c75f525f565fc7,SP,3,3,3,214.97,20,1
13074f016982ff2bd6c58ced8682f000,RS,7,8,3,1123.0,27,0
1336efc61c316ddf92c899eb817f7cae,SP,46,54,38,2583.4699999999993,36,0
134a288e7de827ec5ec62e3ec9c3a295,SP,9,9,7,877.45,103,1
1352e06ae67b410cdae0b2a22361167b,RJ,2,2,1,178.0,268,1
1354d51653f645349064725ed204e85e,SP,8,8,8,950.0,7,0
139157dd4daa45c25b0807ffff348363,SP,1,1,1,29.9,122,1
13d058e4eeac2ce8217660b2f8a05812,SP,15,15,3,2589.8499999999995,17,0
13f57c12a00ed4610db646b913a7f5c6,SP,4,9,3,370.4,18,0
13fa2a6c6b9d0f43cb588d7c82117a12,SP,9,10,4,4528.0,93,1
1430239a858e7682bbc43b20758af153,SP,7,10,8,296.49,21,0
1464afc72f696af775557a821c2e253f,RJ,16,17,8,547.6599999999999,19,0
14d7985702e72162bbf13b6beb74ab2b,SP,18,18,12,2007.0,3,0
14ee35374a7876217954b5fa08e50463,SP,4,4,2,511.0,17,0
152ee17e4c8aaf53dac99f3462e4999b,SC,6,6,3,308.96000000000004,78,1
1554a68530182680ad5c8b042c3ab563,MG,156,171,42,16216.589999999967,8,0
157c3e4b42f81ac4a44e8b1ca2fe9876,SP,4,7,4,541.5,34,0
1588ac4010787100dddef64568f0ae35,PR,1,1,1,199.99,9,0
15aac934c58d886785ac1b17953ea898,ES,11,11,9,1672.0,2,0
15b3b1b81484422eb41df68ac87f1f50,SP,1,1,1,43.35,36,1
15cd6eefe58588619aaed41dfa6621b1,MG,7,9,5,522.0999999999999,124,0
16090f2ca825584b5a147ab24aa30c86,SP,78,78,9,11045.279999999997,12,0
160e4f13fd3a64b1b86807be88b5ffb0,PR,1,1,1,349.0,46,0
165fc07beebdcb6190fba8a06db2a449,PR,33,43,15,11792.099999999999,16,0
1660ad786c27fd935378b6192a90b417,SP,6,6,6,740.0,61,0
166e8f1381e09651983c38b1f6f91c11,SC,2,2,1,78.8,132,1
167fd940acebc789debd6eb418c46e38,SP,2,2,2,327.88,10,0
17306570e772e7718c92a562d33f5f1d,SP,19,22,14,6533.799999999997,13,0
1746c1ae87ac63d530c7c943d0ac42e2,SP,1,1,1,229.9,19,1
1771297ac436903d1dd6b0e9279aa505,SP,24,31,8,2687.72,67,0
1782ce2db72c3dda627d5e7c898104e1,SP,6,7,6,1362.8,12,0
17908cf9b444ee34047cadd5c0f4a516,GO,3,3,3,594.99,62,0
17998cf586426bf0f2c3726cb0a4b211,MG,1,1,1,19.9,156,0
17a053fcb14bd219540cbde0df490be0,SP,34,43,28,11125.259999999991,1,0
17ca9b9e9b9ef8fdb529001b49ebb50f,MG,39,46,18,3187.619999999998,0,0
17e34d8224d27a541263c4c64b11a56b,SP,162,169,79,32711.809999999994,12,0
17eea220a40cc0d2c0c5346379682398,SP,3,3,2,875.98,92,1
17f51e7198701186712e53a39c564617,SP,40,44,22,34760.0,16,0
180c3376aff0e43dd5788709df48a843,SP,4,9,3,3133.0,79,0
1835b56ce799e6a4dc4eddc053f04066,SP,134,173,65,9339.089999999976,1,0
1838dd9b8977065acf51d95e0053ea7a,MG,19,19,9,877.0999999999997,9,0
184a67a8f9f63234d3a92340bbdb727f,SC,6,7,5,179.18,53,1
18a349e75d307f4b4cc646a691ed4216,SP,14,15,9,878.05,13,0
1900267e848ceeba8fa32d80c1a5f5a8,SP,142,192,80,9462.509999999975,1,0
191d55f7edb8524d525ed01b20fe32e8,DF,2,2,2,498.0,25,0
1976a05ecf2996d6ffb7b5430e635fe7,SP,8,9,4,1796.1999999999998,108,1
1987cd4be10fe09ee50454f9c354d1c6,MG,11,11,7,2277.7000000000003,5,0
198c7ea11960a9844b544d9bcdca860c,MG,25,25,4,1733.7500000000002,131,1
19a7c9f66ffa6452ff4b4c0cca71da27,PR,1,1,1,279.0,92,1
19e0f40a907ec568c34bfac15de4f4a1,SP,4,4,1,178.0,74,1
1a3df491d1c4f1589fc2b934ada68bf2,SC,112,117,4,15523.999999999973,3,0
1acde099eb406aa220b1169b188b42da,SP,9,10,9,311.09999999999997,53,1
1b0b0f4f95e962d6f32fe90c759d0479,SP,1,1,1,69.9,30,1
1b1ae47a313a825a7ccceb8e2e30fa9d,PR,7,7,3,1119.3,29,0
1b4c3a6f53068f0b6944d2d005c9fc89,SC,70,74,21,9630.989999999989,2,0
1b61fb1f0f2185d89e9a126c498e9cc7,PR,1,1,1,49.7,191,1
1b7e5006cb25dd23ce8686691013b121,SP,3,3,3,298.98,5,0
1b8356dabde1d35e17cef975c3f82730,SP,55,60,14,3366.399999999995,47,1
1b8b75e227c9a9c100d0c210fb6176ce,SP,15,15,11,1444.8700000000001,31,1
1b938a7ec6ac5061a66a3766e0e75f90,SP,15,17,4,1041.2999999999997,17,0
1bb2bdb95f4841f1bba2c0d2cd83d3c9,SP,18,18,9,1601.8700000000001,9,0
1bb3812d5f0747a3ab7348f199001a10,SP,3,3,3,370.70000000000005,2,0
1bc2e21de46adfea6b98cc96b00f3b40,SC,3,5,2,1039.95,227,1
1c129092bf23f28a5930387c980c0dfc,SP,86,95,7,4110.120000000004,1,0
1c5e4e49b9079480255b49d50aac1aa9,SP,8,8,5,7093.01,25,0
1c68394e931a64f90ea236c5ea590300,PR,47,59,23,9855.239999999996,10,0
1c83418358f249c9d6affa52d579db0e,SP,1,1,1,24.9,246,1
1ca7077d890b907f89be8c954a02686a,SP,50,55,9,5440.959999999999,0,0
1caf283236cd69af44cbc09a0a1e7d32,RJ,21,23,14,525.5400000000001,29,0
1ce3ae5a399804d1a87e706f8a813c3e,SC,14,16,10,903.3999999999997,18,0
1d0997ff06b524ce9289ffd75114ecd3,PE,3,3,3,3747.0,37,1
1d139e3a3b14025640d8df1b230aace0,SP,2,2,2,36.49,42,1
1d2732ef8321502ee8488e8bed1ab8cd,RJ,2,2,2,827.0,223,0
1d29dfba02015238dfbe2449a5eaa361,MG,5,5,3,247.5,4,0
1d4587203296c8f4ad134dc286fa6db0,SP,3,3,3,193.70000000000002,9,0
1d8dbc4f32378d715c717c1c1fc57bae,PR,58,63,23,7391.399999999998,6,0
1da366cade6d8276e7d8beea7af5d4bf,MG,42,48,14,6348.589999999997,10,1
1da3aeb70d7989d1e6d9b0e887f97c23,SP,120,155,82,4672.589999999986,5,0
1dcfa3835714681d4ba4a93bc1e0fd41,SP,12,14,4,1186.6000000000001,17,1
1dd33b8119b3cb1056ed5dc88cd0aaf4,SP,5,5,2,916.0,3,0
1dfe5347016252a7884b694d4f10f5c4,SP,15,18,12,1145.4,15,0
1e47d8b6546eb3a77b1acddcc9406242,SP,1,1,1,149.9,230,1
1e47defeeadeca0e9a18fa5a9311e735,SP,3,3,3,234.12,165,1
1e483cc5c76fef08d3ca05f9a8af7d01,SP,9,10,3,166.09000000000003,227,1
1e8b33f18b4f7598d87f5cbee2282cc2,SP,8,8,6,787.3999999999999,7,0
1eade46fba20122dc4aefb379f8c636b,SP,16,25,5,926.3000000000001,2,0
1f1bb1f0859883505541bdd6606193e5,SP,15,16,12,7801.8899999999985,13,0
1f50f920176fa81dab994f9023523100,SP,778,1064,6,60781.79000000072,0,0
1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,RS,2,2,1,316.8,140,0
1f867308a0ce13133a4e639ff4de0c02,PR,2,5,2,268.62,29,0
1f9ab4708f3056ede07124aad39a2554,SP,29,29,5,5167.729999999999,18,0
1fdc574883ef3b33ad41562d93f3a74a,SP,4,4,4,1010.0,4,0
1fe61aa5494bd3ae92a2c13e067c810f,SC,1,2,1,537.76,34,1
2009a095de2a2a41626f6c6d7722678d,SP,8,12,4,388.88999999999993,61,1
2059c39f76271d4ca3f15b5ffaccc8b8,PR,12,12,2,604.8999999999999,115,1
2063dd1b9f568df1c16741ea7d3e6adb,PR,3,3,3,763.0999999999999,46,1
2089a6d640999f9b9141ac719b2af596,SP,21,21,14,5189.92,17,0
20b54c376b794ed028df09a3cd88e8dc,SP,2,2,1,339.52,101,0
20cb7c2fde3e5bf10f0bbe7394e1c6a9,PR,23,38,2,642.1999999999996,3,0
20d53aad4fe5ee93a64f8839609d3586,MG,1,1,1,14.5,35,1
20d83f3ef0e6925fd74bfd59170babf7,SP,24,32,30,1675.8000000000009,9,0
20f0aeea30bc3b8c4420be8ced4226c0,SP,1,1,1,14.9,329,1
2138ccb85b11a4ec1e37afbd1c8eda1f,SP,293,318,117,8853.319999999949,2,0
213b25e6f54661939f11710a6fddb871,SP,6,11,5,422.25,15,0
2156f2671501a81034d7d07f217609d0,SP,9,9,6,717.7,25,0
217f005bb37ff3aeef5b2ae1788e75ba,SP,2,2,1,49.98,235,1
218d46b86c1881d022bce9c68a7d4b15,SP,188,208,92,28616.020000000008,5,0
218f991754f360af9c2daa5e0b8e990c,SP,2,2,1,439.8,11,0
2199e7fe213c16213bf5d6a7eadc9a5d,SP,15,19,11,2512.7900000000004,5,0
21e83881401b92b49fb09a16d3852291,MG,9,10,8,2539.1800000000003,12,0
2235cf78d3e2073a88146a9cb60f0dd0,SP,1,1,1,178.99,30,1
229c3efbfb0ea2058de4ccdfbc3d784a,MG,91,111,20,11269.0,2,0
22a23e5ac7061fc538cc2a019afaaf16,MG,1,1,1,95.0,227,1
232a6014e7b10cba61c6c2b2ea6bb4b0,SP,15,17,12,1892.4000000000005,26,0
23613d49c3ac2bd302259e55c06c050c,SP,35,38,19,2411.2000000000016,14,0
236585a4ddb5fea9fa40233e2249ed91,RS,7,7,2,389.66,18,0
238fac594e170b59c6d228f5a4f4f1d9,SP,8,8,4,776.0,16,0
23ca5f678e0b3ea6c630b30fa8bf51ea,SP,6,7,4,183.0,241,1
23d7c96d4a1160db1c726b248601b25a,SP,20,22,14,4247.240000000001,8,0
23ff42c4bf1f8f16cddb19d8b972974a,MG,2,3,2,174.70000000000002,44,1
244b04680fdbded0acf5aebd9c92b44a,SP,2,2,2,1701.8000000000002,17,1
244c2f1bff6afe1f2eaf9bfe9b2aed38,SP,20,24,11,2283.0,4,0
2493dc3f20131696a0ecdb9948051a8d,DF,4,4,3,504.38,327,1
24c1de8d9551c0b4fbc53317d53efda8,PB,1,1,1,355.0,331,1
2528513dd95219a6013d4d05176e391a,SP,66,68,45,18453.699999999997,3,0
2528744c5ef5d955adc318720a94d2e7,SP,2,2,2,4598.0,9,0
252e76235acb79183cfca6e34f13337d,SP,2,3,3,204.0,172,0
253c025bab43881055aeecde5e2d8b77,PR,1,1,1,49.9,38,1
259f7b5e6e482c230e5bfaa670b6bb8f,SP,60,77,20,3580.0400000000013,4,0
25c5c91f63607446a97b143d2d535d31,MG,124,218,17,44476.030000000086,3,0
25cf099de44674fde97473224f9d59ab,SP,20,20,15,736.9799999999999,8,0
25debeafbce801fdd479539350185eee,SP,4,5,2,172.86,30,0
25e47381a6c510ddeb36084e33b89f0c,SP,16,17,11,1289.6000000000001,185,1
25e6ffe976bd75618accfe16cefcbd0d,SP,80,89,43,9611.07,0,0
262237171f48e85819065498cac80d7b,SC,1,5,1,299.5,149,0
26785a546900236d66f2e4197c211158,SP,4,4,3,339.70000000000005,8,0
26bad72add1f86e08a776ce4ffdaf1ca,SP,2,2,2,81.0,54,0
26d8a1c7c75d513045798992ead43aa2,PR,13,13,8,1887.8700000000001,14,0
270297ead4c65a6cd2593960d2af6b21,SP,5,6,6,2505.8599999999997,37,0
2709af9587499e95e803a6498a5a56e9,SP,20,40,14,1006.580000000001,34,0
270d3ef21830ad0ecf3a6c53d08a533a,SP,1,2,1,76.0,25,0
272f092de69afedd4d2969440b37f18f,SP,25,39,24,1846.3300000000004,77,1
2745f798279e0ed033addcc1474776d7,SP,17,17,9,2181.3199999999997,3,0
27a56ff04b34c2ba34ce6ba4d3b9d616,SP,8,8,7,349.28999999999996,79,1
282c7480173bb9c01dd41cc739fec010,SP,5,8,4,4274.2,132,1
282f23a9769b2690c5dda22e316f9941,MG,35,40,19,2382.0000000000005,0,0
28d162ab86bb49d719c32f0ee6186eaa,SP,1,1,1,109.99,103,1
28ea411b354f14b1a494be4e79f0ce02,SP,5,5,5,685.0,11,0
28fb0829fd777877cdc350d25cb5bd5b,SP,2,2,2,279.8,39,1
293dee954235e4e4e43f129313625ebe,DF,2,2,2,188.98000000000002,19,0
2953ce3a88f5e3c3b696d77fc9e4c8eb,SP,1,1,1,35.0,91,0
29fe9f200d3fa0c668d2aa1ec7e08dfb,SC,5,5,4,400.0,119,1
2a1348e9addc1af5aaa619b1a3679d6b,MG,41,44,27,2396.7000000000016,2,0
2a261b5b644fa05f4f2700eb93544f2c,SP,4,5,3,460.0,22,0
2a50b7ee5aebecc6fd0ff9784a4747d6,DF,1,2,1,199.8,34,1
2a5b78b41cd05baeac8df54c6606b92c,MG,10,12,8,1435.1699999999996,21,0
2a61c271b1ac763450d846849783e922,SP,8,10,4,703.9,2,0
2a6fbeaa7ab9e5d59a35841a8da71ce4,SC,11,11,5,613.1999999999999,22,0
2a7c6c0b0d5efde2bf75ec1e1cec2d41,PR,3,3,3,147.6,20,1
2a7dc43cecabf23403078e2188437d1d,SP,21,22,10,2297.4700000000003,17,0
2a84855fd20af891be03bc5924d2b453,MG,2,2,1,220.0,2,0
2aa3443d7bf9d9bb11133f420d75e083,RJ,2,2,2,97.8,43,0
2addf05f476d0637864454e93ba673d5,DF,9,9,7,3179.0,13,0
2b03ac196f5ed62ac483960fe0fa3b65,SP,4,4,3,488.1,21,0
2b1a40c1daabc6ca280c4b815c101841,MG,15,23,13,8944.779999999997,81,0
2b2fed75b8e5ea3a052fc4c0825da485,MG,3,4,3,510.9,151,1
2b3e4a2a3ea8e01938cabda2a3e5cc79,SP,35,37,10,17311.330000000005,31,0
2b5ed0c9139dae8883a200dfcb272ece,SP,4,4,1,85.41,54,1
2bd05d410a8fd26dc4184a15f4f2f588,MG,6,7,6,1316.73,71,1
2bdb95a56a36ebbc6640337ac5eac174,SP,1,1,1,89.9,334,1
2be17df1c49978426251562096c3cc09,SC,15,15,9,2032.1000000000004,17,0
2bf6a2c1e71bbd29a4ad64e6d3c3629f,RJ,10,10,9,16849.699999999997,22,0
2c3d56f92f360fb89d849b84e8f50eae,SP,4,4,3,228.0,31,0
2c4c47cb51acd5ea5db5e0ae0e26542a,SP,4,5,3,899.12,26,0
2c54051840f19eca309a5423cf22df36,PR,1,1,1,11.35,27,0
2c9e548be18521d1c43cde1c582c6de8,SP,27,33,10,1234.1700000000003,4,0
2cb4700db635baa1c0d4f90ed27b6669,PR,2,2,2,199.8,288,1
2d2c62bef4c8ba0dd74e0e228e808539,SP,1,1,1,450.0,41,0
2d378dbb39815785238c0139c7647fb7,SC,2,2,1,1154.0,227,1
2d50d6282f8aa2257819a77bfaa0efe0,SP,24,25,8,1464.8799999999999,0,0
2d8cfba3fcd3170555941605edaa196a,SP,1,1,1,45.0,291,1
2dd1fb6f0e42a2243b8a01e40cd41216,PR,3,4,3,686.89,250,1
2dee2ce60de9709b1a24083217181a1f,MT,46,47,5,6290.5,16,0
2e0dba2da448400b1c11d7b4b22f32a4,SP,7,13,5,235.86999999999995,223,1
2e13c71026e1a39ba5cc1b86dcb679aa,SP,1,1,1,190.0,3,0
2e1a7d075abe038c1b2743005fe42ff1,SP,8,10,8,586.9999999999999,29,0
2e1c9f22be269ef4643f826c9e650a52,SP,80,82,37,5069.679999999989,3,0
2e3be8a987a30d7544dbbda6861cc14e,MG,9,9,8,1318.92,32,0
2e90cb1677d35cfe24eef47d441b7c87,SP,43,47,17,4155.010000000001,4,0
2ec6e37d992a95eaddb3369dcbcc76d9,RS,2,2,1,159.8,85,1
2ee0a0689f2f6a72f35a7cb6033f6e7e,SP,4,4,2,272.0,35,1
2eeb6531ee027a48d401e72bebdd87d3,SP,3,3,3,38.699999999999996,320,1
2f09f7d37a97956d11cc1a7cadd5262b,SP,7,8,3,625.0,120,1
2f1e7b90e01d9f086cbcb301c0c3d406,SC,1,1,1,59.0,34,1
2f3d8b4c9e2ee165075331fea3f3095a,SC,1,1,1,130.0,79,1
2f4b9d112bfa44a214bc6cef085d17c8,ES,4,5,3,275.09000000000003,259,1
2f73e04d12cdf0c945ded66bb3fcf6c7,ES,2,2,2,980.0,134,1
2f74af7a0ee5636f12c2336f9fffed47,SP,13,13,12,560.6999999999999,41,1
2f9b7ce230a057a98a9f5df5893ee36c,SP,2,2,2,141.82,196,1
2fb25ab44bdbeae6a4d816e0d0c9d500,RJ,4,4,1,295.98,104,0
2fdde51ad3e12f297da656d4fbd5d0b5,SC,9,9,3,5803.0,75,1
